ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Status
ARM,Asia,Upper Middle Income,month_0_23 , female,none,overweight
ARM,Asia,Upper Middle Income,month_0_23 , female,primary,overweight
ARM,Asia,Upper Middle Income,month_0_23 , female,none-primary,overweight
ARM,Asia,Upper Middle Income,month_0_23 , female,secondary,overweight
ARM,Asia,Upper Middle Income,month_0_23 , female,higher,overweight
ARM,Asia,Upper Middle Income,month_0_23 , female,higher_secondary,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,none,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,primary,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,none-primary,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,secondary,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,higher,overweight
ARM,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,none,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,primary,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,none-primary,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,secondary,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,higher,overweight
ARM,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,none,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,primary,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,none-primary,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,secondary,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,higher,overweight
ARM,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,none,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,primary,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,none-primary,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,secondary,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,higher,overweight
ARM,Asia,Upper Middle Income,month_24_59 , female,higher_secondary,overweight
AZE,Asia,Upper Middle Income,month_0_5 , male,none,stunting
AZE,Asia,Upper Middle Income,month_0_5 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,none,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,none,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,none,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_0_23 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,none,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,none,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,none,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,primary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,none-primary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,secondary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,higher,stunting
AZE,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,none,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,none,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,none,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,none,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_0_23 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,none,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,none,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,none,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,none,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,primary,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,none-primary,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,secondary,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,higher,stunting
AZE,Asia,Upper Middle Income,month_24_59 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,none,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,none,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,none,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,none,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,none,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,none,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,none,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,primary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,none-primary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,secondary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,higher,stunting
BGD,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,none,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,none,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,none,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,none,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,none,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,none,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,none,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,none,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,primary,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,none-primary,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,secondary,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,higher,stunting
BGD,Asia,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,none,overweight
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,primary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,none-primary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,higher,overweight
BRB,Latin America and the Caribbean,High Income,month_0_5 , male,higher_secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,none,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,primary,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,none-primary,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,higher,overweight
BRB,Latin America and the Caribbean,High Income,month_6_11 , male,higher_secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,none,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,primary,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,none-primary,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,higher,overweight
BRB,Latin America and the Caribbean,High Income,month_12_23 , male,higher_secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,none,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,primary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,none-primary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,higher,overweight
BRB,Latin America and the Caribbean,High Income,month_0_23 , male,higher_secondary,overweight
BRB,Latin America and the Caribbean,High Income,month_24_35 , male,none,overweight
