ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
BLZ,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,2.022415299485487
BLZ,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,2.0397706093189965
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,1.4666957914664336
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,1.2999999999999998
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,2.148304152076038
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,2.1323805335678685
BEN,Africa,Lower Middle Income,month_0_5 , male,primary,4.799142748065109
BEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,5.067763349602973
BEN,Africa,Lower Middle Income,month_0_5 , male,secondary,5.225971731448763
BEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,5.355620631022105
BEN,Africa,Lower Middle Income,month_6_11 , male,primary,6.118196457326893
BEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,5.42017489238433
BEN,Africa,Lower Middle Income,month_6_11 , male,secondary,6.727715355805244
BEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,6.767297887836854
BEN,Africa,Lower Middle Income,month_12_23 , male,primary,5.939187403022815
BEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,5.396480290142913
BEN,Africa,Lower Middle Income,month_12_23 , male,secondary,6.427524034570939
BEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,6.475454489431195
BEN,Africa,Lower Middle Income,month_24_35 , male,primary,4.191014424213762
BEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,4.876859842382549
BEN,Africa,Lower Middle Income,month_24_35 , male,secondary,4.466808140894964
BEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,4.613429043323593
BEN,Africa,Lower Middle Income,month_36_47 , male,primary,3.5509413447782547
BEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,4.677319258665149
BEN,Africa,Lower Middle Income,month_36_47 , male,secondary,3.7361972874585225
BEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,3.912772222563033
BEN,Africa,Lower Middle Income,month_48_59 , male,primary,4.327000950433455
BEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,4.912391552314127
BEN,Africa,Lower Middle Income,month_48_59 , male,secondary,4.612089445670518
BEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,4.747678621073116
BEN,Africa,Lower Middle Income,month_0_5 , female,primary,5.08
BEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,5.1412820210128665
BEN,Africa,Lower Middle Income,month_0_5 , female,secondary,5.545178691840863
BEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,5.654728821156432
BEN,Africa,Lower Middle Income,month_6_11 , female,primary,5.278804347826087
BEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,5.194098313157013
BEN,Africa,Lower Middle Income,month_6_11 , female,secondary,5.768591124515295
BEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,5.863974605049462
BEN,Africa,Lower Middle Income,month_12_23 , female,primary,4.904311995821485
BEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,5.086010479366042
BEN,Africa,Lower Middle Income,month_12_23 , female,secondary,5.265679311360586
BEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,5.3705922650557385
BEN,Africa,Lower Middle Income,month_24_35 , female,primary,3.654220532319392
BEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,4.715404581875634
BEN,Africa,Lower Middle Income,month_24_35 , female,secondary,3.857458472309369
BEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,4.032303247283462
BEN,Africa,Lower Middle Income,month_36_47 , female,primary,3.653705815279361
BEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,4.71513202437373
BEN,Africa,Lower Middle Income,month_36_47 , female,secondary,3.8567901234567903
BEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,4.031596295714959
BEN,Africa,Lower Middle Income,month_48_59 , female,primary,3.837644498043945
BEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,4.7714104347826085
BEN,Africa,Lower Middle Income,month_48_59 , female,secondary,4.066016352034034
BEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,4.231640810136182
BTN,Asia,Lower Middle Income,month_0_5 , male,primary,7.601188862237981
BTN,Asia,Lower Middle Income,month_0_5 , male,none-primary,6.427213302283778
BTN,Asia,Lower Middle Income,month_0_5 , male,secondary,7.712316550804016
BTN,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,7.712316550804016
BTN,Asia,Lower Middle Income,month_6_11 , male,primary,6.801914708442124
BTN,Asia,Lower Middle Income,month_6_11 , male,none-primary,6.278690701323784
BTN,Asia,Lower Middle Income,month_6_11 , male,secondary,7.155465884079236
BTN,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,7.155465884079236
BTN,Asia,Lower Middle Income,month_12_23 , male,primary,5.689986102532427
BTN,Asia,Lower Middle Income,month_12_23 , male,none-primary,6.029525775560526
BTN,Asia,Lower Middle Income,month_12_23 , male,secondary,6.284935241990458
BTN,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,6.284935241990458
BTN,Asia,Lower Middle Income,month_24_35 , male,primary,4.0008487084870845
BTN,Asia,Lower Middle Income,month_24_35 , male,none-primary,5.593149390531986
BTN,Asia,Lower Middle Income,month_24_35 , male,secondary,5.007955169761566
BTN,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,5.007955169761566
BTN,Asia,Lower Middle Income,month_36_47 , male,primary,4.690888722927557
BTN,Asia,Lower Middle Income,month_36_47 , male,none-primary,5.773121031181879
BTN,Asia,Lower Middle Income,month_36_47 , male,secondary,5.529004544950671
BTN,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,5.529004544950671
BTN,Asia,Lower Middle Income,month_48_59 , male,primary,3.7490136799939537
BTN,Asia,Lower Middle Income,month_48_59 , male,none-primary,5.539455471899004
BTN,Asia,Lower Middle Income,month_48_59 , male,secondary,4.839596264608847
BTN,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,4.839596264608847
BTN,Asia,Lower Middle Income,month_0_5 , female,primary,6.933189741534761
BTN,Asia,Lower Middle Income,month_0_5 , female,none-primary,6.301438790605306
BTN,Asia,Lower Middle Income,month_0_5 , female,secondary,7.253683203498702
BTN,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,7.253683203498702
BTN,Asia,Lower Middle Income,month_6_11 , female,primary,5.373042168674698
BTN,Asia,Lower Middle Income,month_6_11 , female,none-primary,5.98612265585403
BTN,Asia,Lower Middle Income,month_6_11 , female,secondary,6.190719956200383
BTN,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,6.190719956200383
BTN,Asia,Lower Middle Income,month_12_23 , female,primary,4.912408095202001
BTN,Asia,Lower Middle Income,month_12_23 , female,none-primary,5.832782830396895
BTN,Asia,Lower Middle Income,month_12_23 , female,secondary,5.702028579434016
BTN,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,5.702028579434016
BTN,Asia,Lower Middle Income,month_24_35 , female,primary,4.047462884998891
BTN,Asia,Lower Middle Income,month_24_35 , female,none-primary,5.605409798880993
BTN,Asia,Lower Middle Income,month_24_35 , female,secondary,5.043257654884284
BTN,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,5.043257654884284
BTN,Asia,Lower Middle Income,month_36_47 , female,primary,4.822243346007604
BTN,Asia,Lower Middle Income,month_36_47 , female,none-primary,5.81095877368371
BTN,Asia,Lower Middle Income,month_36_47 , female,secondary,5.637332883945625
BTN,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,5.637332883945625
BTN,Asia,Lower Middle Income,month_48_59 , female,primary,3.960424028268551
BTN,Asia,Lower Middle Income,month_48_59 , female,none-primary,5.608176583493282
BTN,Asia,Lower Middle Income,month_48_59 , female,secondary,5.025553574509691
BTN,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,5.025553574509691
BIH,Europe,Upper Middle Income,month_0_5 , male,primary,3.7446355585831066
BIH,Europe,Upper Middle Income,month_0_5 , male,none-primary,3.7110598318773698
BIH,Europe,Upper Middle Income,month_0_5 , male,secondary,2.8734319526627217
BIH,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,2.598823886026069
BIH,Europe,Upper Middle Income,month_6_11 , male,primary,2.48332511100148
BIH,Europe,Upper Middle Income,month_6_11 , male,none-primary,2.490057361376673
BIH,Europe,Upper Middle Income,month_6_11 , male,secondary,2.328020977492898
BIH,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,2.1539870689655176
BIH,Europe,Upper Middle Income,month_12_23 , male,primary,2.227030625832224
BIH,Europe,Upper Middle Income,month_12_23 , male,none-primary,2.240293356341674
BIH,Europe,Upper Middle Income,month_12_23 , male,secondary,2.215089886860554
BIH,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,2.0671729375215744
BIH,Europe,Upper Middle Income,month_24_35 , male,primary,2.3367758186397984
BIH,Europe,Upper Middle Income,month_24_35 , male,none-primary,2.3464241928892524
BIH,Europe,Upper Middle Income,month_24_35 , male,secondary,2.2684128700824657
BIH,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,2.1147898024649674
BIH,Europe,Upper Middle Income,month_36_47 , male,primary,2.052973119739343
BIH,Europe,Upper Middle Income,month_36_47 , male,none-primary,2.0696600978706523
BIH,Europe,Upper Middle Income,month_36_47 , male,secondary,2.1301785000666045
BIH,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,2.001295235977542
BIH,Europe,Upper Middle Income,month_48_59 , male,primary,2.998171445289643
BIH,Europe,Upper Middle Income,month_48_59 , male,none-primary,2.9899018631773577
BIH,Europe,Upper Middle Income,month_48_59 , male,secondary,2.579107981220657
BIH,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,2.369814995131451
BIH,Europe,Upper Middle Income,month_0_5 , female,primary,3.774408044112877
BIH,Europe,Upper Middle Income,month_0_5 , female,none-primary,3.7414714667505113
BIH,Europe,Upper Middle Income,month_0_5 , female,secondary,2.9052627768930077
BIH,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,2.629823098457324
BIH,Europe,Upper Middle Income,month_6_11 , female,primary,2.601085645355851
BIH,Europe,Upper Middle Income,month_6_11 , female,none-primary,2.6043014338112704
BIH,Europe,Upper Middle Income,month_6_11 , female,secondary,2.375615195896216
BIH,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,2.190015828564471
BIH,Europe,Upper Middle Income,month_12_23 , female,primary,2.332465543644717
BIH,Europe,Upper Middle Income,month_12_23 , female,none-primary,2.342179452426132
BIH,Europe,Upper Middle Income,month_12_23 , female,secondary,2.2664958532802912
BIH,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,2.1135122992249804
BIH,Europe,Upper Middle Income,month_24_35 , female,primary,2.275146771037182
BIH,Europe,Upper Middle Income,month_24_35 , female,none-primary,2.2864199210776976
BIH,Europe,Upper Middle Income,month_24_35 , female,secondary,2.238663694095393
BIH,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,2.090088316363841
BIH,Europe,Upper Middle Income,month_36_47 , female,primary,2.7904541631623214
BIH,Europe,Upper Middle Income,month_36_47 , female,none-primary,2.788047482603357
BIH,Europe,Upper Middle Income,month_36_47 , female,secondary,2.487308889189555
BIH,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,2.296908261530664
BIH,Europe,Upper Middle Income,month_48_59 , female,primary,2.14027463193658
BIH,Europe,Upper Middle Income,month_48_59 , female,none-primary,2.155310648849704
BIH,Europe,Upper Middle Income,month_48_59 , female,secondary,2.173681348559
BIH,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,2.0352801492621704
BWA,Africa,Upper Middle Income,month_0_5 , male,none-primary,11.251958610495194
BWA,Africa,Upper Middle Income,month_0_5 , male,secondary,7.996137971698113
BWA,Africa,Upper Middle Income,month_0_5 , male,higher_secondary,7.996137971698113
BWA,Africa,Upper Middle Income,month_6_11 , male,none-primary,9.769225271583762
BWA,Africa,Upper Middle Income,month_6_11 , male,secondary,7.298905717805638
BWA,Africa,Upper Middle Income,month_6_11 , male,higher_secondary,7.298905717805638
BWA,Africa,Upper Middle Income,month_12_23 , male,none-primary,8.92888730385164
BWA,Africa,Upper Middle Income,month_12_23 , male,secondary,7.0642063752875455
BWA,Africa,Upper Middle Income,month_12_23 , male,higher_secondary,7.0642063752875455
BWA,Africa,Upper Middle Income,month_24_35 , male,none-primary,8.220521133525455
BWA,Africa,Upper Middle Income,month_24_35 , male,secondary,6.663974621637698
BWA,Africa,Upper Middle Income,month_24_35 , male,higher_secondary,6.663974621637698
BWA,Africa,Upper Middle Income,month_36_47 , male,none-primary,8.998800581536225
BWA,Africa,Upper Middle Income,month_36_47 , male,secondary,7.082964734010758
BWA,Africa,Upper Middle Income,month_36_47 , male,higher_secondary,7.082964734010758
BWA,Africa,Upper Middle Income,month_48_59 , male,none-primary,9.329105337258415
BWA,Africa,Upper Middle Income,month_48_59 , male,secondary,7.201724137931033
BWA,Africa,Upper Middle Income,month_48_59 , male,higher_secondary,7.201724137931033
BWA,Africa,Upper Middle Income,month_0_5 , female,none-primary,10.282088646023071
BWA,Africa,Upper Middle Income,month_0_5 , female,secondary,7.47595399895452
BWA,Africa,Upper Middle Income,month_0_5 , female,higher_secondary,7.47595399895452
BWA,Africa,Upper Middle Income,month_6_11 , female,none-primary,9.609910676307956
BWA,Africa,Upper Middle Income,month_6_11 , female,secondary,7.227973441108544
BWA,Africa,Upper Middle Income,month_6_11 , female,higher_secondary,7.227973441108544
BWA,Africa,Upper Middle Income,month_12_23 , female,none-primary,9.126396664681357
BWA,Africa,Upper Middle Income,month_12_23 , female,secondary,7.171219897354914
BWA,Africa,Upper Middle Income,month_12_23 , female,higher_secondary,7.171219897354914
BWA,Africa,Upper Middle Income,month_24_35 , female,none-primary,8.419995281349534
BWA,Africa,Upper Middle Income,month_24_35 , female,secondary,6.789816753926702
BWA,Africa,Upper Middle Income,month_24_35 , female,higher_secondary,6.789816753926702
BWA,Africa,Upper Middle Income,month_36_47 , female,none-primary,8.882974005174324
BWA,Africa,Upper Middle Income,month_36_47 , female,secondary,7.002359249329759
BWA,Africa,Upper Middle Income,month_36_47 , female,higher_secondary,7.002359249329759
BWA,Africa,Upper Middle Income,month_48_59 , female,none-primary,9.130413472414226
BWA,Africa,Upper Middle Income,month_48_59 , female,secondary,7.115365853658536
BWA,Africa,Upper Middle Income,month_48_59 , female,higher_secondary,7.115365853658536
KHM,Asia,Lower Middle Income,month_0_5 , male,primary,9.76312823809704
KHM,Asia,Lower Middle Income,month_0_5 , male,none-primary,10.161165319208251
KHM,Asia,Lower Middle Income,month_0_5 , male,secondary,10.707558941354172
KHM,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,10.328990904096209
KHM,Asia,Lower Middle Income,month_6_11 , male,primary,9.480950043424084
KHM,Asia,Lower Middle Income,month_6_11 , male,none-primary,9.929477461869258
KHM,Asia,Lower Middle Income,month_6_11 , male,secondary,10.215602279426212
KHM,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,9.87252907861884
KHM,Asia,Lower Middle Income,month_12_23 , male,primary,10.034764250527797
KHM,Asia,Lower Middle Income,month_12_23 , male,none-primary,10.350435806171353
KHM,Asia,Lower Middle Income,month_12_23 , male,secondary,10.970469798657716
KHM,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,10.641599676424493
KHM,Asia,Lower Middle Income,month_24_35 , male,primary,9.170387072529124
KHM,Asia,Lower Middle Income,month_24_35 , male,none-primary,9.63495485745208
