ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunt_r,over_r,Wasting_r,severe_r,Status
DZA,Africa,Lower Middle Income,month_48_59 , female,none-primary,11.50614508,12.06603686,2.135141124,0.891509214,overweight
DZA,Africa,Lower Middle Income,month_48_59 , female,secondary,9.424370306,11.74085988,2.460573253,1.150358283,overweight
DZA,Africa,Lower Middle Income,month_48_59 , female,higher,7.575088362,12.82686998,2.337719367,1.081717495,overweight
DZA,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,8.823669911,12.34918753,2.601206269,1.183062511,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,none,10.72351208,10.93025704,1.715128521,0.577912223,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,primary,9.200397525,11.06998011,1.634475901,0.634133131,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,none-primary,10.52602369,11.4447594,1.876325459,0.736189851,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,secondary,9.253807235,11.39846867,2.208928069,0.984310902,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,higher,8.046944132,11.76490078,1.94325712,0.816225196,overweight
DZA,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,8.8,11.94847829,2.366429785,1.039857871,overweight
AGO,Africa,Lower Middle Income,month_0_5 , male,none,41.53228643,4.464403349,5.613944998,1.562018334,stunting
AGO,Africa,Lower Middle Income,month_0_5 , male,primary,38.10940927,4.371879287,5.212754012,1.199709701,stunting
AGO,Africa,Lower Middle Income,month_0_5 , male,none-primary,41.08038142,3.845736051,5.433199719,1.344533521,stunting
AGO,Africa,Lower Middle Income,month_0_5 , male,secondary,25.12654206,5.67585231,4.185056821,0.90413637,stunting
AGO,Africa,Lower Middle Income,month_0_5 , male,higher,17.4390678,9.128990058,3.835583464,1.294836909,stunting
AGO,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,24.02563238,5.497644496,4.010309362,0.804860243,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,none,42.56277399,3.147265965,6.398702224,1.78359579,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,primary,38.92021707,3.31267265,5.844923939,1.378798294,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,none-primary,41.56995118,3.215107941,5.80971279,1.45107941,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,secondary,26.20343566,4.22718514,5.050481729,1.149318636,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,higher,21.60687713,3.337121212,7.273484848,2.2625,stunting
AGO,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,25.01842677,4.155887084,4.812715136,1.032338749,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,none,47.23846428,2.685399631,6.499638122,1.396349908,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,primary,43.08196186,2.915770918,5.983073924,1.1,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,none-primary,44.00901839,2.97465067,5.897675288,1.273488314,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,secondary,33.32104566,3.585260497,5.336156487,0.812377862,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,higher,43.48516295,1.834756821,7.259430605,0.883392645,stunting
AGO,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,31.80353992,3.564052518,5.109056577,0.731419193,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,none,42.01633853,3.769913727,6.637392159,1.667478432,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,primary,39.43502396,3.801926314,6.196296989,1.386815036,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,none-primary,41.43774211,3.559056003,6.050552538,1.443622401,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,secondary,31.06564508,4.53375974,5.749703454,1.235038958,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,higher,34.31869721,4.540403216,7.204172008,1.697844074,stunting
AGO,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,29.99903284,4.46935564,5.551217492,1.150405831,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,none,46.98613929,2.716752334,5.774450156,1.397800622,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,primary,42.8646844,2.942504389,5.384116614,1.1,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,none-primary,43.87490169,2.991373865,5.526078267,1.273921733,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,secondary,32.99773254,3.624045208,4.543402738,0.810850685,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,higher,42.67689722,1.919894887,5.000229935,0.880072265,stunting
AGO,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,31.49640808,3.600219913,4.366520058,0.729588905,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,none,45.91428571,3.074366945,4.877210017,1.115504174,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,primary,41.99651506,3.236694557,4.645843756,0.867880043,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,none-primary,43.33169556,3.173822475,5.068070839,1.129846088,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,secondary,31.86532286,4.010795863,3.571794386,0.505397932,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,higher,39.4330591,3.039847245,2.2,0,stunting
AGO,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,30.44096091,3.961976971,3.457969885,0.443989371,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,none,42.41581166,2.685155335,5.311947453,1.402389491,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,primary,39.11048193,2.919424125,4.999545362,1.1,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,none-primary,41.54842342,2.977512814,5.289873213,1.275279202,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,secondary,27.87445171,3.60491266,4.020491266,0.806011645,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,higher,28.06271148,1.777836533,3.464145304,0.869099897,stunting
AGO,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,26.69829574,3.581973414,3.875240463,0.723797687,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,none,40.59315595,4.181135368,5.625623328,1.377936329,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,primary,37.42145626,4.1448508,5.229595767,1.05775746,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,none-primary,40.63309797,3.715352533,5.440861185,1.257757989,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,secondary,24.49907423,5.335403489,4.23362907,0.719089867,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,higher,15.79366755,7.538399494,4.049153883,0.568970425,stunting
AGO,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,23.46852529,5.185829098,4.059449238,0.635433164,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,none,41.7562541,3.130085388,6.251280824,1.590256165,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,primary,38.25747364,3.3,5.72278116,1.220794617,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,none-primary,41.18408302,3.207180679,5.736962401,1.357445431,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,secondary,25.17942845,4.218353044,4.876127902,0.931187035,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,higher,17.29796099,3.26736955,6.646390279,1.414760543,stunting
AGO,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,24.06282561,4.147096042,4.649229396,0.829355938,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,none,43.67175637,3.07359071,5.456679224,1.47359071,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,primary,40.19936971,3.234656937,5.125751831,1.165343063,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,none-primary,42.19957779,3.172891278,5.364456389,1.313554361,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,secondary,29.6012571,3.99936332,4.214467623,0.90031834,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,higher,32.89625951,3.038576106,4.056374776,1.129967255,stunting
AGO,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,28.33937829,3.951793038,4.060710905,0.814281207,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,none,38.0946962,3.826952337,5.714476196,1.457238098,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,primary,36.13389964,3.850453319,5.410090664,1.210090664,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,none-primary,39.19366445,3.593743715,5.524608982,1.324608982,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,secondary,27.10019512,4.581965854,4.782371951,1.018440244,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,higher,26.4466723,4.635245023,5.249895675,1.255839395,stunting
AGO,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,26.25202307,4.516168836,4.634974044,0.945870138,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,none,45.75098806,3.593508331,5.479219585,1.228570418,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,primary,41.82026892,3.664811855,5.137861398,0.958128723,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,none-primary,43.2312882,3.437896494,5.374791319,1.187312187,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,secondary,31.48369352,4.587536009,4.207163434,0.619627425,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,higher,38.64237633,4.705794796,4.022804227,0.317009431,stunting
AGO,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,30.06573941,4.500279961,4.050209971,0.54993001,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,none,43.39206248,2.916312745,4.855322687,1.290071708,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,primary,39.97755014,3.10529773,4.629358846,1.013465658,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,none-primary,42.05841129,3.092375726,5.056049869,1.219281794,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,secondary,29.33360376,3.831199549,3.559639572,0.7,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,higher,32.12831933,2.555387725,2.2,0.564035741,stunting
AGO,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,28.09203884,3.794308,3.447538737,0.626615368,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,none,42.27743996,2.510898909,5.28159104,1.24079552,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,primary,38.97038234,2.778802494,4.971838607,0.964874721,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,none-primary,41.47455023,2.891362847,5.274457465,1.193164063,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,secondary,27.56207018,3.426568842,3.971916953,0.623150172,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,higher,27.12504138,1.165864124,3.295303933,0.312943981,stunting
AGO,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,26.39511724,3.415234973,3.828262295,0.552174863,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,none,42.01161795,2.900834768,4.605008607,1.00208692,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,primary,39.73784153,3.039079395,4.473751416,0.839079395,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,none-primary,41.48305527,3.048848197,4.865162426,1.058157115,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,secondary,32.62795814,3.506521469,3.732097075,0.594884879,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,higher,36.23002605,2.739797742,3.304485419,0.460202258,stunting
AGO,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,31.63644019,3.495638199,3.648636937,0.549727387,stunting
ARM,Asia,Upper Middle Income,month_0_5 , male,primary,18.46450512,19.23521445,6.941534989,2.093905192,overweight
ARM,Asia,Upper Middle Income,month_0_5 , male,none-primary,18.46450512,19.23521445,6.941534989,2.093905192,overweight
ARM,Asia,Upper Middle Income,month_0_5 , male,secondary,11.66977674,14.08782849,6.443430152,1.858229599,overweight
ARM,Asia,Upper Middle Income,month_0_5 , male,higher,8.718718838,12.28164041,3.406681152,1.914720261,overweight
ARM,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,9.489442703,13.05656981,4.614965287,1.867883775,overweight
ARM,Asia,Upper Middle Income,month_6_11 , male,primary,18.62510796,19.73551402,4.056323988,0.666915888,overweight
ARM,Asia,Upper Middle Income,month_6_11 , male,none-primary,18.62510796,19.73551402,4.056323988,0.666915888,overweight
ARM,Asia,Upper Middle Income,month_6_11 , male,secondary,11.57558646,14.07981028,5.776015857,1.528387371,overweight
ARM,Asia,Upper Middle Income,month_6_11 , male,higher,8.600462097,12.24200044,2.828999779,1.657999557,overweight
ARM,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,9.426878389,13.04169862,4.288803691,1.716602768,overweight
ARM,Asia,Upper Middle Income,month_12_23 , male,primary,15.6227451,20.23523884,3.877916993,1.134925607,overweight
ARM,Asia,Upper Middle Income,month_12_23 , male,none-primary,15.6227451,20.23523884,3.877916993,1.134925607,overweight
ARM,Asia,Upper Middle Income,month_12_23 , male,secondary,11.43803429,14.90901148,5.515451822,1.575536695,overweight
ARM,Asia,Upper Middle Income,month_12_23 , male,higher,8.765851467,13.08185641,2.9,1.683508561,overweight
ARM,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,9.481024298,13.50863019,4.247410944,1.728791774,overweight
ARM,Asia,Upper Middle Income,month_0_23 , male,primary,17.3,17.8068001,4.444152399,1.278490475,overweight
ARM,Asia,Upper Middle Income,month_0_23 , male,none-primary,17.3,17.8068001,4.444152399,1.278490475,overweight
ARM,Asia,Upper Middle Income,month_0_23 , male,secondary,12.83913902,14.74388339,5.488339407,1.564445601,overweight
ARM,Asia,Upper Middle Income,month_0_23 , male,higher,10.29058428,13.19624352,3.237305699,1.659455959,overweight
ARM,Asia,Upper Middle Income,month_0_23 , male,higher_secondary,10.40070039,13.54458759,4.345541241,1.709235402,overweight
ARM,Asia,Upper Middle Income,month_24_35 , male,primary,9.356360833,15.4254018,3.814033712,1.460133281,overweight
ARM,Asia,Upper Middle Income,month_24_35 , male,none-primary,9.356360833,15.4254018,3.814033712,1.460133281,overweight
ARM,Asia,Upper Middle Income,month_24_35 , male,secondary,9.452014335,13.37500312,5.495717318,1.679285803,overweight
ARM,Asia,Upper Middle Income,month_24_35 , male,higher,7.180351819,11.8507512,2.883383413,1.766766827,overweight
ARM,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,8.510191315,12.75625344,4.237502296,1.779687787,overweight
ARM,Asia,Upper Middle Income,month_36_47 , male,primary,11.17686567,18.07716786,6.280668258,2.361336516,overweight
ARM,Asia,Upper Middle Income,month_36_47 , male,none-primary,11.17686567,18.07716786,6.280668258,2.361336516,overweight
ARM,Asia,Upper Middle Income,month_36_47 , male,secondary,10.02879165,14.20173106,6.281384847,1.964500753,overweight
ARM,Asia,Upper Middle Income,month_36_47 , male,higher,7.632774116,12.5076606,3.50333769,1.995677089,overweight
ARM,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,8.790046903,13.15923426,4.61894711,1.919425696,overweight
ARM,Asia,Upper Middle Income,month_48_59 , male,primary,10.80070711,18.64848024,3.386170213,1.001671733,overweight
ARM,Asia,Upper Middle Income,month_48_59 , male,none-primary,10.80070711,18.64848024,3.386170213,1.001671733,overweight
ARM,Asia,Upper Middle Income,month_48_59 , male,secondary,9.925082468,14.44412855,5.339678616,1.527935723,overweight
ARM,Asia,Upper Middle Income,month_48_59 , male,higher,7.582451994,12.72235469,2.778986587,1.644411326,overweight
ARM,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,8.749329629,13.28618421,4.166812865,1.704605263,overweight
ARM,Asia,Upper Middle Income,month_0_5 , female,primary,14.16776062,17.2403634,4.857689812,0.694613887,overweight
ARM,Asia,Upper Middle Income,month_0_5 , female,none-primary,14.16776062,17.2403634,4.857689812,0.694613887,overweight
ARM,Asia,Upper Middle Income,month_0_5 , female,secondary,10.5263755,13.47872553,5.968181169,1.542363195,overweight
ARM,Asia,Upper Middle Income,month_0_5 , female,higher,7.758257593,11.76009583,2.957856029,1.669823936,overweight
ARM,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,8.937867099,12.76284502,4.370355628,1.723771615,overweight
ARM,Asia,Upper Middle Income,month_6_11 , female,primary,13.30902466,17.77244094,5.052193476,1.897637795,overweight
ARM,Asia,Upper Middle Income,month_6_11 , female,none-primary,13.30902466,17.77244094,5.052193476,1.897637795,overweight
ARM,Asia,Upper Middle Income,month_6_11 , female,secondary,10.43100796,13.73266998,5.97960199,1.810199005,overweight
