ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunting_estimate
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,18.485793023424467
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,18.87870282054776
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,12.665331739390316
BLZ,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,10.734671719011878
BEN,Africa,Lower Middle Income,month_0_5 , male,primary,26.8482096069869
BEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,32.423418079628824
BEN,Africa,Lower Middle Income,month_0_5 , male,secondary,22.361493535264028
BEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,21.60557977332171
BEN,Africa,Lower Middle Income,month_6_11 , male,primary,28.156575212866603
BEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,32.73467802977208
BEN,Africa,Lower Middle Income,month_6_11 , male,secondary,24.03135126754012
BEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,23.20739982451009
BEN,Africa,Lower Middle Income,month_12_23 , male,primary,32.819761085239925
BEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,33.970816144298595
BEN,Africa,Lower Middle Income,month_12_23 , male,secondary,29.937169780666125
BEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,28.95618175631786
BEN,Africa,Lower Middle Income,month_24_35 , male,primary,34.18592704896103
BEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,34.394310077798586
BEN,Africa,Lower Middle Income,month_24_35 , male,secondary,31.38699105257867
BEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,30.305054945054945
BEN,Africa,Lower Middle Income,month_36_47 , male,primary,32.442131775136005
BEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,33.85212111485583
BEN,Africa,Lower Middle Income,month_36_47 , male,secondary,29.528840125391845
BEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,28.572449764593657
BEN,Africa,Lower Middle Income,month_48_59 , male,primary,31.00931849791377
BEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,33.4132146271297
BEN,Africa,Lower Middle Income,month_48_59 , male,secondary,27.897128345379954
BEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,27.012532539977688
BEN,Africa,Lower Middle Income,month_0_5 , female,primary,25.430148048452224
BEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,32.01875575690358
BEN,Africa,Lower Middle Income,month_0_5 , female,secondary,20.792255450971048
BEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,20.13751543036696
BEN,Africa,Lower Middle Income,month_6_11 , female,primary,25.744946589975346
BEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,32.09071512309496
BEN,Africa,Lower Middle Income,month_6_11 , female,secondary,21.19626918536009
BEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,20.52385402759235
BEN,Africa,Lower Middle Income,month_12_23 , female,primary,28.6649290759442
BEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,32.69936066762775
BEN,Africa,Lower Middle Income,month_12_23 , female,secondary,25.234919905462185
BEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,24.47262789680804
BEN,Africa,Lower Middle Income,month_24_35 , female,primary,32.49495365602472
BEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,33.8778038096264
BEN,Africa,Lower Middle Income,month_24_35 , female,secondary,29.515347666213938
BEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,28.53683878894805
BEN,Africa,Lower Middle Income,month_36_47 , female,primary,31.422494261667943
BEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,33.55068986256609
BEN,Africa,Lower Middle Income,month_36_47 , female,secondary,28.30764643519745
BEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,27.3881782090869
BEN,Africa,Lower Middle Income,month_48_59 , female,primary,29.94693333333333
BEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,33.10715500103448
BEN,Africa,Lower Middle Income,month_48_59 , female,secondary,26.620853365384612
BEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,25.77781374976195
BTN,Asia,Lower Middle Income,month_0_5 , male,primary,28.859281745215068
BTN,Asia,Lower Middle Income,month_0_5 , male,none-primary,35.67889785499609
BTN,Asia,Lower Middle Income,month_0_5 , male,secondary,22.921713133560456
BTN,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,22.921713133560456
BTN,Asia,Lower Middle Income,month_6_11 , male,primary,27.18583197624293
BTN,Asia,Lower Middle Income,month_6_11 , male,none-primary,35.22480983387087
BTN,Asia,Lower Middle Income,month_6_11 , male,secondary,22.04855667372881
BTN,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,22.04855667372881
BTN,Asia,Lower Middle Income,month_12_23 , male,primary,34.076924884467765
BTN,Asia,Lower Middle Income,month_12_23 , male,none-primary,36.56643035620896
BTN,Asia,Lower Middle Income,month_12_23 , male,secondary,27.781585589720056
BTN,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,27.781585589720056
BTN,Asia,Lower Middle Income,month_24_35 , male,primary,34.02096966980427
BTN,Asia,Lower Middle Income,month_24_35 , male,none-primary,36.52259885924281
BTN,Asia,Lower Middle Income,month_24_35 , male,secondary,27.955969198382363
BTN,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,27.955969198382363
BTN,Asia,Lower Middle Income,month_36_47 , male,primary,33.32977927422372
BTN,Asia,Lower Middle Income,month_36_47 , male,none-primary,36.34672091910005
BTN,Asia,Lower Middle Income,month_36_47 , male,secondary,27.43655019412091
BTN,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,27.43655019412091
BTN,Asia,Lower Middle Income,month_48_59 , male,primary,30.904283548142534
BTN,Asia,Lower Middle Income,month_48_59 , male,none-primary,35.74221902017291
BTN,Asia,Lower Middle Income,month_48_59 , male,secondary,25.587006440772893
BTN,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,25.587006440772893
BTN,Asia,Lower Middle Income,month_0_5 , female,primary,27.108686145895447
BTN,Asia,Lower Middle Income,month_0_5 , female,none-primary,35.27089244102858
BTN,Asia,Lower Middle Income,month_0_5 , female,secondary,21.86433761119033
BTN,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,21.86433761119033
BTN,Asia,Lower Middle Income,month_6_11 , female,primary,25.820841683366734
BTN,Asia,Lower Middle Income,month_6_11 , female,none-primary,35.02143734643735
BTN,Asia,Lower Middle Income,month_6_11 , female,secondary,20.95735745988392
BTN,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,20.95735745988392
BTN,Asia,Lower Middle Income,month_12_23 , female,primary,31.7082135523614
BTN,Asia,Lower Middle Income,month_12_23 , female,none-primary,35.94928377780769
BTN,Asia,Lower Middle Income,month_12_23 , female,secondary,26.16817110138093
BTN,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,26.16817110138093
BTN,Asia,Lower Middle Income,month_24_35 , female,primary,33.249198299649485
BTN,Asia,Lower Middle Income,month_24_35 , female,none-primary,36.323509154565805
BTN,Asia,Lower Middle Income,month_24_35 , female,secondary,27.39111430784552
BTN,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,27.39111430784552
BTN,Asia,Lower Middle Income,month_36_47 , female,primary,36.571502590673575
BTN,Asia,Lower Middle Income,month_36_47 , female,none-primary,37.17912049861496
BTN,Asia,Lower Middle Income,month_36_47 , female,secondary,29.748321996739552
BTN,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,29.748321996739552
BTN,Asia,Lower Middle Income,month_48_59 , female,primary,33.436019294638626
BTN,Asia,Lower Middle Income,month_48_59 , female,none-primary,36.41492059177571
BTN,Asia,Lower Middle Income,month_48_59 , female,secondary,27.269389405580263
BTN,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,27.269389405580263
BIH,Europe,Upper Middle Income,month_0_5 , male,primary,12.115662650602408
BIH,Europe,Upper Middle Income,month_0_5 , male,none-primary,11.948937205906216
BIH,Europe,Upper Middle Income,month_0_5 , male,secondary,10.273946414611611
BIH,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,9.780939597315436
BIH,Europe,Upper Middle Income,month_6_11 , male,primary,8.287108355091386
BIH,Europe,Upper Middle Income,month_6_11 , male,none-primary,8.237767220902613
BIH,Europe,Upper Middle Income,month_6_11 , male,secondary,8.644090557547635
BIH,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,8.444299184358188
BIH,Europe,Upper Middle Income,month_12_23 , male,primary,10.082411841532435
BIH,Europe,Upper Middle Income,month_12_23 , male,none-primary,9.990957897711215
BIH,Europe,Upper Middle Income,month_12_23 , male,secondary,9.451448018150272
BIH,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,9.123052631578949
BIH,Europe,Upper Middle Income,month_24_35 , male,primary,9.095350451075642
BIH,Europe,Upper Middle Income,month_24_35 , male,none-primary,9.032751623376624
BIH,Europe,Upper Middle Income,month_24_35 , male,secondary,8.999575163398692
BIH,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,8.752189065563059
BIH,Europe,Upper Middle Income,month_36_47 , male,primary,7.896748185971512
BIH,Europe,Upper Middle Income,month_36_47 , male,none-primary,7.865473849783719
BIH,Europe,Upper Middle Income,month_36_47 , male,secondary,8.42692282937504
BIH,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,8.277017364657814
BIH,Europe,Upper Middle Income,month_48_59 , male,primary,8.560724554341576
BIH,Europe,Upper Middle Income,month_48_59 , male,none-primary,8.509939801203977
BIH,Europe,Upper Middle Income,month_48_59 , male,secondary,8.750906916483954
BIH,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,8.542180513386697
BIH,Europe,Upper Middle Income,month_0_5 , female,primary,8.940234565890211
BIH,Europe,Upper Middle Income,month_0_5 , female,none-primary,8.871672462851725
BIH,Europe,Upper Middle Income,month_0_5 , female,secondary,8.92550231839258
BIH,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,8.675991444097583
BIH,Europe,Upper Middle Income,month_6_11 , female,primary,10.69728813559322
BIH,Europe,Upper Middle Income,month_6_11 , female,none-primary,10.572055199605716
BIH,Europe,Upper Middle Income,month_6_11 , female,secondary,9.665987852804571
BIH,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,9.279981241573363
BIH,Europe,Upper Middle Income,month_12_23 , female,primary,11.24415477497256
BIH,Europe,Upper Middle Income,month_12_23 , female,none-primary,11.128494983277593
BIH,Europe,Upper Middle Income,month_12_23 , female,secondary,10.018130403692387
BIH,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,9.602677942212829
BIH,Europe,Upper Middle Income,month_24_35 , female,primary,8.760235947258849
BIH,Europe,Upper Middle Income,month_24_35 , female,none-primary,8.70611471861472
BIH,Europe,Upper Middle Income,month_24_35 , female,secondary,8.841764705882353
BIH,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,8.620708995861468
BIH,Europe,Upper Middle Income,month_36_47 , female,primary,8.152520483266214
BIH,Europe,Upper Middle Income,month_36_47 , female,none-primary,8.113752030319437
BIH,Europe,Upper Middle Income,month_36_47 , female,secondary,8.555687761506276
BIH,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,8.382325708061003
BIH,Europe,Upper Middle Income,month_48_59 , female,primary,7.930547792062605
BIH,Europe,Upper Middle Income,month_48_59 , female,none-primary,7.897194607108811
BIH,Europe,Upper Middle Income,month_48_59 , female,secondary,8.452724411514
BIH,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,8.296161616161617
BWA,Africa,Upper Middle Income,month_0_5 , male,none-primary,34.82397300469484
BWA,Africa,Upper Middle Income,month_0_5 , male,secondary,25.05584282792872
BWA,Africa,Upper Middle Income,month_0_5 , male,higher_secondary,25.05584282792872
BWA,Africa,Upper Middle Income,month_6_11 , male,none-primary,34.56083357122467
BWA,Africa,Upper Middle Income,month_6_11 , male,secondary,25.056735340729
BWA,Africa,Upper Middle Income,month_6_11 , male,higher_secondary,25.056735340729
BWA,Africa,Upper Middle Income,month_12_23 , male,none-primary,39.822275107091855
BWA,Africa,Upper Middle Income,month_12_23 , male,secondary,28.820078534031413
BWA,Africa,Upper Middle Income,month_12_23 , male,higher_secondary,28.820078534031413
BWA,Africa,Upper Middle Income,month_24_35 , male,none-primary,37.0804436942368
BWA,Africa,Upper Middle Income,month_24_35 , male,secondary,27.24123928806856
BWA,Africa,Upper Middle Income,month_24_35 , male,higher_secondary,27.24123928806856
BWA,Africa,Upper Middle Income,month_36_47 , male,none-primary,32.42578359553261
BWA,Africa,Upper Middle Income,month_36_47 , male,secondary,24.713142142998088
BWA,Africa,Upper Middle Income,month_36_47 , male,higher_secondary,24.713142142998088
BWA,Africa,Upper Middle Income,month_48_59 , male,none-primary,30.63614890885752
BWA,Africa,Upper Middle Income,month_48_59 , male,secondary,23.480158189008588
BWA,Africa,Upper Middle Income,month_48_59 , male,higher_secondary,23.480158189008588
BWA,Africa,Upper Middle Income,month_0_5 , female,none-primary,33.92489795918368
BWA,Africa,Upper Middle Income,month_0_5 , female,secondary,24.469468534578606
BWA,Africa,Upper Middle Income,month_0_5 , female,higher_secondary,24.469468534578606
BWA,Africa,Upper Middle Income,month_6_11 , female,none-primary,34.309552874378994
BWA,Africa,Upper Middle Income,month_6_11 , female,secondary,24.956195675598018
BWA,Africa,Upper Middle Income,month_6_11 , female,higher_secondary,24.956195675598018
BWA,Africa,Upper Middle Income,month_12_23 , female,none-primary,35.07595510983764
BWA,Africa,Upper Middle Income,month_12_23 , female,secondary,26.19332546551272
BWA,Africa,Upper Middle Income,month_12_23 , female,higher_secondary,26.19332546551272
BWA,Africa,Upper Middle Income,month_24_35 , female,none-primary,34.08525671219972
BWA,Africa,Upper Middle Income,month_24_35 , female,secondary,25.712935970848516
BWA,Africa,Upper Middle Income,month_24_35 , female,higher_secondary,25.712935970848516
BWA,Africa,Upper Middle Income,month_36_47 , female,none-primary,32.489883749690826
BWA,Africa,Upper Middle Income,month_36_47 , female,secondary,24.623553000935704
BWA,Africa,Upper Middle Income,month_36_47 , female,higher_secondary,24.623553000935704
BWA,Africa,Upper Middle Income,month_48_59 , female,none-primary,31.435378606526395
BWA,Africa,Upper Middle Income,month_48_59 , female,secondary,23.979409977722277
BWA,Africa,Upper Middle Income,month_48_59 , female,higher_secondary,23.979409977722277
KHM,Asia,Lower Middle Income,month_0_5 , male,primary,32.45985393216128
KHM,Asia,Lower Middle Income,month_0_5 , male,none-primary,33.51631942304136
KHM,Asia,Lower Middle Income,month_0_5 , male,secondary,25.103187589998694
KHM,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,24.383527909522076
KHM,Asia,Lower Middle Income,month_6_11 , male,primary,32.75081843838194
KHM,Asia,Lower Middle Income,month_6_11 , male,none-primary,33.75415614024278
KHM,Asia,Lower Middle Income,month_6_11 , male,secondary,25.614676258992805
KHM,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,24.859241706161136
KHM,Asia,Lower Middle Income,month_12_23 , male,primary,34.44928767306535
KHM,Asia,Lower Middle Income,month_12_23 , male,none-primary,35.080117367612125
KHM,Asia,Lower Middle Income,month_12_23 , male,secondary,29.61798356340979
KHM,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,28.75324740965378
KHM,Asia,Lower Middle Income,month_24_35 , male,primary,34.796192036032345
